datetime,pm25,no2,o3
2020-12-17 15:00:00+00:00,5.3549999999999995,45.53391666666667,36.356
2020-12-17 16:00:00+00:00,7.3596,47.7455,28.431
2020-12-17 17:00:00+00:00,8.935599999999999,44.211083333333335,22.393333333333334
2020-12-17 18:00:00+00:00,8.8804,32.30891666666667,35.135
2020-12-17 19:00:00+00:00,9.3406,35.12866666666667,33.39766666666667
2020-12-17 20:00:00+00:00,6.8718,30.298333333333332,31.712333333333333
2020-12-17 21:00:00+00:00,7.559,27.192000000000004,34.167
2020-12-17 22:00:00+00:00,8.446000000000002,25.59283333333333,31.189999999999998
2020-12-17 23:00:00+00:00,7.9628,21.420333333333332,34.60933333333333
2020-12-18 00:00:00+00:00,7.472399999999999,17.324333333333332,36.475
2020-12-18 01:00:00+00:00,7.348000000000001,20.672666666666668,32.147
2020-12-18 02:00:00+00:00,7.505199999999999,23.959833333333336,26.054333333333332
2020-12-18 03:00:00+00:00,8.154,24.980083333333337,21.455666666666662
2020-12-18 04:00:00+00:00,9.2294,26.40908333333333,22.015333333333334
2020-12-18 05:00:00+00:00,10.018600000000001,36.03725,17.380333333333333
2020-12-18 06:00:00+00:00,11.36,41.94025,12.129333333333333
2020-12-18 07:00:00+00:00,11.6116,43.483916666666666,10.020000000000001
2020-12-18 08:00:00+00:00,11.8916,45.151636363636364,12.157333333333334
2020-12-18 09:00:00+00:00,9.6876,41.740818181818184,16.305000000000003
2020-12-18 10:00:00+00:00,7.824600000000001,40.72018181818182,21.659666666666666
2020-12-18 11:00:00+00:00,7.431399999999999,36.92618181818182,24.423666666666666
2020-12-18 12:00:00+00:00,5.6844,38.146454545454546,28.634666666666664
2020-12-18 13:00:00+00:00,4.446,36.722166666666666,29.43433333333333
2020-12-18 14:00:00+00:00,4.7096,35.82833333333333,30.824333333333332
2020-12-18 15:00:00+00:00,5.4352,37.47233333333333,25.657999999999998
2020-12-18 16:00:00+00:00,5.1958,42.029833333333336,20.12033333333333
2020-12-18 17:00:00+00:00,6.0294,40.17958333333333,21.012666666666664
2020-12-18 18:00:00+00:00,5.9521999999999995,38.646499999999996,20.482
2020-12-18 19:00:00+00:00,7.4956000000000005,38.65025,18.772000000000002
2020-12-18 20:00:00+00:00,7.7792,36.553999999999995,17.418666666666667
2020-12-18 21:00:00+00:00,8.4966,31.18575,21.231333333333335
2020-12-18 22:00:00+00:00,9.1364,29.12025,15.277333333333331
2020-12-18 23:00:00+00:00,9.5734,24.781333333333333,24.409333333333333
2020-12-19 00:00:00+00:00,9.276399999999999,22.55225,24.977333333333334
2020-12-19 01:00:00+00:00,9.3048,21.401666666666667,18.236
2020-12-19 02:00:00+00:00,10.361,19.946,17.481333333333335
2020-12-19 03:00:00+00:00,12.5814,18.125166666666665,16.186666666666667
2020-12-19 04:00:00+00:00,14.895199999999999,20.104,14.890666666666666
2020-12-19 05:00:00+00:00,16.0256,20.226416666666665,15.274333333333333
2020-12-19 06:00:00+00:00,14.862,21.498333333333335,13.730666666666666
2020-12-19 07:00:00+00:00,14.119200000000001,23.555000000000003,13.260666666666665
2020-12-19 08:00:00+00:00,14.385399999999999,25.20741666666667,15.562666666666667
